id,account_name,hostname,domain,ip,equipment_type,os,last_update
78453,admin,web-server-82,clouding.space,145.101.90.8,маршрутизатор,Ubuntu 20.04,2023-11-09
47702,operator,data-server-43,clouding.space,145.101.90.1,брандмауэр,Ubuntu 20.04,2023-11-15
50931,admin,db-server-27,mycompany.ru,145.101.90.1,брандмауэр,Cisco IOS,2023-11-16
46032,operator,db-server-46,example.com,145.101.90.2,брандмауэр,Ubuntu 20.04,2023-11-17
67402,user123,data-server-68,clouding.space,145.101.90.4,брандмауэр,Red Hat Enterprise 8,2023-11-17
15073,dbadmin,web-server-96,example.com,145.101.90.10,переключатель,Windows Server 2022,2023-11-17
27136,user123,web-server-33,services.io,145.101.90.3,переключатель,Ubuntu 20.04,2023-11-15
89358,admin,db-server-92,services.io,145.101.90.3,переключатель,Red Hat Enterprise 8,2023-11-13
77582,user123,web-server-20,enterprise.co,145.101.90.2,брандмауэр,Red Hat Enterprise 8,2023-11-16
95073,user123,db-server-81,services.io,145.101.90.10,маршрутизатор,Ubuntu 20.04,2023-11-13
75911,tester,web-server-62,business.org,145.101.90.2,маршрутизатор,Windows 10 Pro,2023-11-16
97090,user123,mail-server-64,clouding.space,145.101.90.6,сервер,Ubuntu 20.04,2023-11-02
51337,user123,app-server-12,internal.net,145.101.90.3,сервер,Ubuntu 20.04,2023-11-17
97646,admin,data-server-75,internal.net,145.101.90.3,маршрутизатор,Cisco IOS,2023-11-15
69375,consultant,db-server-96,business.org,145.101.90.9,брандмауэр,Ubuntu 20.04,2023-11-16
48331,user123,db-server-70,clouding.space,145.101.90.6,сервер,Windows Server 2022,2023-11-15
98549,user123,app-server-90,internal.net,145.101.90.2,маршрутизатор,Red Hat Enterprise 8,2023-11-21
22935,user123,file-server-98,networking.net,145.101.90.1,брандмауэр,Red Hat Enterprise 8,2023-11-17
83767,user123,db-server-50,mycompany.ru,145.101.90.3,маршрутизатор,Windows 10 Pro,2023-11-16
73763,user123,mail-server-64,example.com,145.101.90.1,переключатель,Red Hat Enterprise 8,2023-11-09
68840,user123,mail-server-34,internal.net,145.101.90.8,маршрутизатор,Red Hat Enterprise 8,2023-11-10
97826,admin,proxy-server-47,networking.net,145.101.90.3,сервер,Cisco IOS,2023-11-18
70849,user123,proxy-server-25,example.com,145.101.90.10,сервер,Red Hat Enterprise 8,2023-11-15
17383,dbadmin,app-server-24,business.org,145.101.90.6,брандмауэр,Ubuntu 20.04,2023-11-15
48367,operator,web-server-37,example.com,145.101.90.3,маршрутизатор,Ubuntu 20.04,2023-11-16
46516,manager,backup-server-65,example.com,145.101.90.4,сервер,Ubuntu 20.04,2023-11-14
93128,consultant,web-server-41,example.com,145.101.90.5,переключатель,Red Hat Enterprise 8,2023-11-18
15391,dbadmin,file-server-54,example.com,145.101.90.9,переключатель,Ubuntu 20.04,2023-10-28
82250,consultant,db-server-85,internal.net,145.101.90.7,маршрутизатор,Ubuntu 20.04,2023-11-15
19936,dbadmin,data-server-73,clouding.space,145.101.90.1,маршрутизатор,Windows Server 2022,2023-11-19
51043,dbadmin,mail-server-42,clouding.space,145.101.90.3,сервер,Ubuntu 20.04,2023-11-17
79549,user123,proxy-server-63,internal.net,145.101.90.4,маршрутизатор,Red Hat Enterprise 8,2023-11-16
32323,operator,web-server-9,clouding.space,145.101.90.3,переключатель,Cisco IOS,2023-11-15
61182,user123,web-server-1,business.org,145.101.90.3,сервер,Ubuntu 20.04,2023-11-15
52681,user123,data-server-65,networking.net,145.101.90.2,сервер,Cisco IOS,2023-11-15
11696,user123,data-server-21,mycompany.ru,145.101.90.5,сервер,Cisco IOS,2023-11-16
64036,dbadmin,web-server-28,business.org,145.101.90.2,брандмауэр,Cisco IOS,2023-11-17
62151,user123,web-server-25,example.com,145.101.90.8,сервер,Red Hat Enterprise 8,2023-11-19
13209,user123,web-server-79,example.com,145.101.90.6,брандмауэр,Ubuntu 20.04,2023-11-14
59092,user123,web-server-36,internal.net,145.101.90.1,сервер,Ubuntu 20.04,2023-10-26
99998,dbadmin,proxy-server-22,clouding.space,145.101.90.1,переключатель,Red Hat Enterprise 8,2023-11-15
67170,dbadmin,data-server-47,clouding.space,145.101.90.6,маршрутизатор,Ubuntu 20.04,2023-11-15
55997,user123,backup-server-72,business.org,145.101.90.3,переключатель,Windows Server 2022,2023-11-15
43994,operator,web-server-68,business.org,145.101.90.3,маршрутизатор,Cisco IOS,2023-11-15
99035,user123,db-server-18,business.org,145.101.90.10,сервер,Ubuntu 20.04,2023-11-12
46529,developer,app-server-25,business.org,145.101.90.2,маршрутизатор,Windows Server 2022,2023-11-14
83206,operator,db-server-57,mycompany.ru,145.101.90.4,брандмауэр,Ubuntu 20.04,2023-11-20
33267,guest,db-server-5,example.com,145.101.90.3,брандмауэр,Red Hat Enterprise 8,2023-11-13
63811,operator,db-server-29,example.com,145.101.90.4,сервер,Ubuntu 20.04,2023-11-17
14804,admin,db-server-25,example.com,145.101.90.1,маршрутизатор,Ubuntu 20.04,2023-11-16
66178,user123,db-server-53,internal.net,145.101.90.5,маршрутизатор,Windows Server 2022,2023-11-15
74830,operator,web-server-86,example.com,145.101.90.4,маршрутизатор,Red Hat Enterprise 8,2023-11-16
97906,manager,db-server-88,example.com,145.101.90.2,маршрутизатор,Windows Server 2022,2023-11-19
12461,user123,db-server-50,example.com,145.101.90.2,брандмауэр,Windows 10 Pro,2023-11-15
93819,operator,app-server-38,example.com,145.101.90.1,переключатель,Red Hat Enterprise 8,2023-11-16
73769,operator,db-server-1,example.com,145.101.90.10,сервер,Cisco IOS,2023-11-14
50323,manager,db-server-76,business.org,145.101.90.4,маршрутизатор,Cisco IOS,2023-11-19
94640,user123,web-server-30,internal.net,145.101.90.4,сервер,Windows 10 Pro,2023-11-17
83112,operator,web-server-13,networking.net,145.101.90.4,сервер,Windows Server 2022,2023-11-15
32165,admin,mail-server-12,example.com,145.101.90.3,сервер,Windows 10 Pro,2023-11-13
67688,admin,proxy-server-54,example.com,145.101.90.3,брандмауэр,Ubuntu 20.04,2023-11-15
49928,user123,web-server-89,example.com,145.101.90.6,маршрутизатор,Red Hat Enterprise 8,2023-11-16
43070,user123,mail-server-78,mycompany.ru,145.101.90.7,брандмауэр,Red Hat Enterprise 8,2023-11-17
42956,user123,db-server-81,example.com,145.101.90.4,маршрутизатор,Ubuntu 20.04,2023-11-18
68268,admin,mail-server-78,internal.net,145.101.90.6,рабочая станция,Ubuntu 20.04,2023-11-15
52164,user123,web-server-41,example.com,145.101.90.1,рабочая станция,Cisco IOS,2023-11-16
91816,operator,db-server-13,internal.net,145.101.90.1,маршрутизатор,Cisco IOS,2023-11-13
52854,consultant,mail-server-70,mycompany.ru,145.101.90.6,маршрутизатор,Windows Server 2022,2023-11-15
50263,dbadmin,web-server-85,internal.net,145.101.90.5,переключатель,Ubuntu 20.04,2023-11-17
60049,admin,web-server-64,internal.net,145.101.90.3,маршрутизатор,Red Hat Enterprise 8,2023-11-14
56372,operator,dev-server-16,business.org,145.101.90.5,сервер,Ubuntu 20.04,2023-11-16
91173,admin,db-server-98,mycompany.ru,145.101.90.3,рабочая станция,Cisco IOS,2023-11-14
17528,user123,proxy-server-23,example.com,145.101.90.4,переключатель,Ubuntu 20.04,2023-11-14
15334,dbadmin,dev-server-19,internal.net,145.101.90.4,маршрутизатор,Ubuntu 20.04,2023-11-15
86473,tester,mail-server-58,internal.net,145.101.90.2,сервер,Ubuntu 20.04,2023-11-18
51228,user123,proxy-server-14,example.com,145.101.90.2,сервер,Cisco IOS,2023-11-17
37414,manager,mail-server-44,mycompany.ru,145.101.90.2,маршрутизатор,Ubuntu 20.04,2023-11-16
37261,dbadmin,mail-server-13,business.org,145.101.90.1,сервер,Windows Server 2022,2023-11-18
96371,user123,mail-server-34,example.com,145.101.90.4,маршрутизатор,Windows 10 Pro,2023-11-15
73765,dbadmin,data-server-71,clouding.space,145.101.90.2,маршрутизатор,Red Hat Enterprise 8,2023-11-17
92542,dbadmin,mail-server-43,example.com,145.101.90.1,брандмауэр,Ubuntu 20.04,2023-11-15
38627,consultant,db-server-94,internal.net,145.101.90.2,сервер,Ubuntu 20.04,2023-11-14
17404,user123,proxy-server-48,clouding.space,145.101.90.1,переключатель,Cisco IOS,2023-11-14
23184,user123,proxy-server-32,mycompany.ru,145.101.90.3,брандмауэр,Ubuntu 20.04,2023-11-13
71584,developer,db-server-68,clouding.space,145.101.90.5,брандмауэр,Cisco IOS,2023-11-15
37886,operator,db-server-66,example.com,145.101.90.3,сервер,Cisco IOS,2023-11-15
49739,guest,proxy-server-40,business.org,145.101.90.1,переключатель,Windows 10 Pro,2023-11-17
25253,user123,app-server-55,example.com,145.101.90.1,маршрутизатор,Red Hat Enterprise 8,2023-11-16
45128,consultant,data-server-12,business.org,145.101.90.7,маршрутизатор,Red Hat Enterprise 8,2023-11-18
34130,consultant,file-server-48,clouding.space,145.101.90.1,маршрутизатор,Red Hat Enterprise 8,2023-11-15
26641,consultant,file-server-62,business.org,145.101.90.1,маршрутизатор,Red Hat Enterprise 8,2023-11-18
12573,analyst,web-server-34,business.org,145.101.90.2,переключатель,Cisco IOS,2023-11-16
73848,user123,data-server-82,mycompany.ru,145.101.90.3,сервер,Red Hat Enterprise 8,2023-11-17
64191,operator,db-server-88,example.com,145.101.90.1,маршрутизатор,Cisco IOS,2023-11-15
39880,user123,db-server-16,clouding.space,145.101.90.2,переключатель,Red Hat Enterprise 8,2023-11-14
29834,operator,backup-server-83,mycompany.ru,145.101.90.1,переключатель,Windows Server 2022,2023-11-17
21475,user123,proxy-server-23,example.com,145.101.90.5,брандмауэр,Ubuntu 20.04,2023-11-19
19911,admin,proxy-server-7,mycompany.ru,145.101.90.3,рабочая станция,Cisco IOS,2023-11-19
92274,dbadmin,db-server-49,clouding.space,145.101.90.1,маршрутизатор,Ubuntu 20.04,2023-11-14
28407,admin,db-server-73,example.com,145.101.90.2,сервер,Windows 10 Pro,2023-11-16
14449,manager,db-server-56,mycompany.ru,145.101.90.10,маршрутизатор,Windows 10 Pro,2023-11-17
74372,operator,file-server-47,example.com,145.101.90.1,переключатель,Cisco IOS,2023-11-17
73160,user123,web-server-8,clouding.space,145.101.90.1,сервер,Red Hat Enterprise 8,2023-11-15
96895,user123,dev-server-44,example.com,145.101.90.6,сервер,Windows 10 Pro,2023-11-15
33754,user123,web-server-42,enterprise.co,145.101.90.1,сервер,Ubuntu 20.04,2023-11-16
27680,user123,web-server-22,example.com,145.101.90.3,сервер,Ubuntu 20.04,2023-11-15
40663,operator,db-server-10,business.org,145.101.90.1,маршрутизатор,Cisco IOS,2023-11-20
82470,dbadmin,mail-server-9,internal.net,145.101.90.8,сервер,Red Hat Enterprise 8,2023-11-17
34272,admin,db-server-31,business.org,145.101.90.1,маршрутизатор,Red Hat Enterprise 8,2023-11-17
36143,admin,data-server-35,internal.net,145.101.90.2,маршрутизатор,Red Hat Enterprise 8,2023-11-17
22871,user123,db-server-96,mycompany.ru,145.101.90.3,маршрутизатор,Red Hat Enterprise 8,2023-11-18
20150,user123,db-server-97,enterprise.co,145.101.90.8,рабочая станция,Ubuntu 20.04,2023-11-17
91577,operator,db-server-49,business.org,145.101.90.2,маршрутизатор,Ubuntu 20.04,2023-11-16
88044,user123,db-server-6,example.com,145.101.90.1,брандмауэр,Ubuntu 20.04,2023-11-15
38534,user123,web-server-72,clouding.space,145.101.90.1,переключатель,Cisco IOS,2023-11-15
19755,consultant,mail-server-55,services.io,145.101.90.3,сервер,Ubuntu 20.04,2023-11-15
87480,user123,web-server-97,internal.net,145.101.90.1,маршрутизатор,Ubuntu 20.04,2023-11-18
51178,user123,data-server-46,clouding.space,145.101.90.4,маршрутизатор,Cisco IOS,2023-11-20
19624,dbadmin,db-server-88,mycompany.ru,145.101.90.3,переключатель,Cisco IOS,2023-11-20
11555,dbadmin,db-server-70,clouding.space,145.101.90.10,сервер,Cisco IOS,2023-11-14
10347,user123,mail-server-50,example.com,145.101.90.10,маршрутизатор,Ubuntu 20.04,2023-11-18
27992,developer,web-server-73,business.org,145.101.90.5,маршрутизатор,Windows Server 2022,2023-11-18
37072,user123,web-server-97,clouding.space,145.101.90.1,переключатель,Cisco IOS,2023-11-16
72651,user123,backup-server-88,internal.net,145.101.90.3,сервер,Windows 10 Pro,2023-11-16
22953,user123,web-server-28,example.com,145.101.90.7,сервер,Ubuntu 20.04,2023-11-14
76094,dbadmin,db-server-33,example.com,145.101.90.3,сервер,Red Hat Enterprise 8,2023-11-16
36134,admin,data-server-85,business.org,145.101.90.3,брандмауэр,Cisco IOS,2023-11-16
58245,user123,web-server-32,mycompany.ru,145.101.90.2,сервер,Cisco IOS,2023-11-17
79102,user123,proxy-server-70,business.org,145.101.90.2,маршрутизатор,Ubuntu 20.04,2023-11-20
86993,user123,web-server-42,example.com,145.101.90.3,маршрутизатор,Red Hat Enterprise 8,2023-11-15
29745,user123,web-server-62,internal.net,145.101.90.2,маршрутизатор,Red Hat Enterprise 8,2023-11-18
47126,user123,app-server-80,business.org,145.101.90.3,маршрутизатор,Ubuntu 20.04,2023-11-14
19431,dbadmin,mail-server-10,business.org,145.101.90.2,маршрутизатор,Red Hat Enterprise 8,2023-11-13
37366,user123,db-server-73,internal.net,145.101.90.4,маршрутизатор,Cisco IOS,2023-11-16
70910,user123,data-server-37,internal.net,145.101.90.1,сервер,Cisco IOS,2023-11-06
31914,manager,web-server-70,business.org,145.101.90.1,маршрутизатор,Cisco IOS,2023-11-14
46158,user123,db-server-91,internal.net,145.101.90.3,маршрутизатор,Windows Server 2022,2023-11-14
19328,user123,app-server-11,mycompany.ru,145.101.90.10,сервер,Ubuntu 20.04,2023-11-17
51442,admin,app-server-7,example.com,145.101.90.3,маршрутизатор,Ubuntu 20.04,2023-11-16
30943,user123,web-server-11,internal.net,145.101.90.6,сервер,Windows 10 Pro,2023-11-17
55634,user123,web-server-4,internal.net,145.101.90.3,сервер,Cisco IOS,2023-11-17
72747,operator,backup-server-72,services.io,145.101.90.6,сервер,Ubuntu 20.04,2023-11-17
57820,consultant,mail-server-20,example.com,145.101.90.3,маршрутизатор,Red Hat Enterprise 8,2023-11-17
36651,operator,web-server-81,business.org,145.101.90.6,брандмауэр,Cisco IOS,2023-11-16
92295,consultant,db-server-3,networking.net,145.101.90.4,маршрутизатор,Red Hat Enterprise 8,2023-11-14
34323,user123,proxy-server-36,clouding.space,145.101.90.2,маршрутизатор,Red Hat Enterprise 8,2023-11-20
75185,user123,mail-server-34,example.com,145.101.90.3,сервер,Red Hat Enterprise 8,2023-11-17
92902,analyst,proxy-server-9,internal.net,145.101.90.2,брандмауэр,Ubuntu 20.04,2023-11-16
14909,user123,app-server-35,business.org,145.101.90.3,сервер,Windows 10 Pro,2023-11-15
43797,admin,web-server-98,example.com,145.101.90.1,сервер,Red Hat Enterprise 8,2023-11-15
22514,user123,web-server-7,business.org,145.101.90.1,сервер,Windows Server 2022,2023-11-18
59080,consultant,test-server-21,mycompany.ru,145.101.90.1,сервер,Ubuntu 20.04,2023-11-14
28323,user123,db-server-41,business.org,145.101.90.2,сервер,Ubuntu 20.04,2023-11-15
34680,user123,mail-server-59,business.org,145.101.90.4,сервер,Ubuntu 20.04,2023-11-17
65324,developer,mail-server-14,mycompany.ru,145.101.90.1,маршрутизатор,Windows 10 Pro,2023-11-18
11002,user123,web-server-57,internal.net,145.101.90.4,переключатель,Ubuntu 20.04,2023-11-15
27562,admin,backup-server-97,internal.net,145.101.90.3,сервер,Windows Server 2022,2023-11-15
25772,user123,proxy-server-52,mycompany.ru,145.101.90.2,сервер,Ubuntu 20.04,2023-11-16
71332,consultant,file-server-64,business.org,145.101.90.10,переключатель,Red Hat Enterprise 8,2023-11-15
92557,guest,web-server-3,mycompany.ru,145.101.90.10,маршрутизатор,Cisco IOS,2023-11-18
